,,,　,,,,,,,,,,,,,,,,
,,,第１図　性別賃金の推移,,,,,,,,,,,,,,,,


,,,,,,,,,,,,
,第１表　　性別賃金、対前年増減率及び男女間賃金格差、対前年差の推移,,,,,,,,,,,
,年1),,,,男女計,,男,,女,,"男女間
賃金格差
(男＝100)",
,,,,,"賃金
(千円)","対前年
増減率2)
 (％)","賃金
(千円)","対前年
増減率2)
 (％)","賃金
(千円)","対前年
増減率2)
 (％)",,"対前年差2）
(ポイント)"
,,,,,,,,,,,,
,,,,,,,,,,,,
,平成,13,(2001),年,305.8 ,1.2 ,340.7 ,1.2 ,222.4 ,0.8 ,65.3 ,-0.2 
,,14,(2002),,302.6 ,-1.0 ,336.2 ,-1.3 ,223.6 ,0.5 ,66.5 ,1.2 
,,15,(2003),,302.1 ,-0.2 ,335.5 ,-0.2 ,224.2 ,0.3 ,66.8 ,0.3 
,,16,(2004),,301.6 ,-0.2 ,333.9 ,-0.5 ,225.6 ,0.6 ,67.6 ,0.8 
,,17,(2005),,302.0 ,0.1 ,337.8 ,1.2 ,222.5 ,-1.4 ,65.9 ,-1.7 
,,18,(2006),,301.8 ,-0.1 ,337.7 ,0.0 ,222.6 ,0.0 ,65.9 ,0.0 
,,19,(2007),,301.1 ,-0.2 ,336.7 ,-0.3 ,225.2 ,1.2 ,66.9 ,1.0 
,,20,(2008),,299.1 ,-0.7 ,333.7 ,-0.9 ,226.1 ,0.4 ,67.8 ,0.9 
,,21,(2009),,294.5 ,-1.5 ,326.8 ,-2.1 ,228.0 ,0.8 ,69.8 ,2.0 
,,22,(2010),,296.2 ,0.6 ,328.3 ,0.5 ,227.6 ,-0.2 ,69.3 ,-0.5 
,,23,(2011),,296.8 ,0.2 ,328.3 ,0.0 ,231.9 ,1.9 ,70.6 ,1.3 
,,24,(2012),,297.7 ,0.3 ,329.0 ,0.2 ,233.1 ,0.5 ,70.9 ,0.3 
,,25,(2013),,295.7 ,-0.7 ,326.0 ,-0.9 ,232.6 ,-0.2 ,71.3 ,0.4 
,,26,(2014),,299.6 ,1.3 ,329.6 ,1.1 ,238.0 ,2.3 ,72.2 ,0.9 
,,27,(2015),,304.0 ,1.5 ,335.1 ,1.7 ,242.0 ,1.7 ,72.2 ,0.0 
,,28,(2016),,304.0 ,0.0 ,335.2 ,0.0 ,244.6 ,1.1 ,73.0 ,0.8 
,,29,(2017),,304.3 ,0.1 ,335.5 ,0.1 ,246.1 ,0.6 ,73.4 ,0.4 
,,30,(2018),,306.2 ,0.6 ,337.6 ,0.6 ,247.5 ,0.6 ,73.3 ,-0.1 
,令和,元,(2019),,307.7 ,0.5 ,338.0 ,0.1 ,251.0 ,1.4 ,74.3 ,1.0 
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,※令和,元,(2019),年2),306.0 ,…,336.1 ,…,249.8 ,…,74.3 ,…
,,２2),(2020),,307.7 ,0.6 ,338.8 ,0.8 ,251.8 ,0.8 ,74.3 ,0.0 
,,３,(2021),,307.4 ,-0.1 ,337.2 ,-0.5 ,253.6 ,0.7 ,75.2 ,0.9 
,,４,(2022),,311.8 ,1.4 ,342.0 ,1.4 ,258.9 ,2.1 ,75.7 ,0.5 
,,５,(2023),,318.3 ,2.1 ,350.9 ,2.6 ,262.6 ,1.4 ,74.8 ,-0.9 
,,６,(2024),,330.4 ,3.8 ,363.1 ,3.5 ,275.3 ,4.8 ,75.8 ,1.0 
,,７,(2025),,340.6 ,3.1 ,373.4 ,2.8 ,285.9 ,3.9 ,76.6 ,0.8 
,"注：　１）平成30(2018)年以前は、調査対象産業「宿泊業，飲食サービス業」のうち「バー，キャバレー，ナイトクラブ」
　　　　　を除外している。
　　　２）令和２(2020)年から有効回答率を考慮した推計方法に変更しているため、令和２年の対前年増減率及び対前年差
　　　　　(ポイント)は、同じ推計方法で集計した令和元(2019)年の数値を基に算出している。
　　　　「※令和元(2019)年2)」は、令和２年と同じ推計方法で集計した令和元年の数値を参考として掲載したものである。",,,,,,,,,,,

,,,,,,,,
,,第２図　　性、年齢階級別賃金,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,, ,,,,,
,, ,,,,,,


,,,,,,,,,,
,第２表　性、年齢階級別賃金、対前年増減率及び年齢階級間賃金格差,,,,,,,,,
,,,,,,,,,,令和７(2025)年
,年齢階級,男女計,,,男,,,女,,
,,"賃金
（千円）","対前年
増減率
（％）","年齢階級間賃金格差
（20～24歳=100）","賃金
（千円）","対前年
増減率
（％）","年齢階級間賃金格差
（20～24歳=100）","賃金
（千円）","対前年
増減率
（％）","年齢階級間賃金格差
（20～24歳=100）"
,,勤続年数（年）,,,10.7,,,12.1,,,9.6,,,10.6,,,11.7,,,9.9,,,16.8,,,9.3,
,注：　１）年齢計には70歳以上の労働者を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,第５－２表　産業、性、年齢階級別賃金及び対前年増減率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,令和７(2025)年,
,性、年齢階級,,,鉱業，採石業，砂利採取業,,建設業,,製造業,,"電気・ガス・
 熱供給・
水道業",,情報通信業,,"運輸業，
郵便業",,"卸売業，
小売業",,"金融業，
保険業",,不動産業，物品賃貸業,,学術研究，専門・技術サービス業,,宿泊業，飲食サービス業,,生活関連サービス業，娯楽業,,"教育，
学習支援業",,"医療，
福祉",,"複合ｻｰﾋﾞｽ
事業",,サービス業（他に分類されないもの）,,
,男,賃金（千円）　,年齢計1),,395.2,,379.6,,355.9,,454.5,,428.1,,322.3,,388.4,,553.3,,394.5,,477.9,,309.7,,328.2,,444.8,,378.0,,344.3,,302.8,
,,,　　～１９歳,,229.6,,222.2,,212.2,,215.4,,204.5,,215.4,,200.5,*,172.2,,207.3,,224.8,,209.3,,199.8,,206.6,,193.9,,220.5,,213.3,
,,,２０～２４,,275.5,,249.6,,232.3,,260.9,,264.5,,246.0,,245.9,,276.0,,267.6,,282.7,,226.6,,229.9,,244.1,,243.5,,233.3,,240.1,
,,,２５～２９,,327.0,,296.0,,267.0,,310.3,,312.4,,284.0,,281.4,,339.8,,314.9,,343.1,,259.0,,278.2,,290.6,,285.9,,256.0,,272.1,
,,,３０～３４,,392.5,,339.2,,302.7,,383.5,,374.1,,314.7,,316.9,,449.9,,359.4,,429.5,,288.6,,302.4,,348.0,,336.8,,282.8,,289.8,
,,,３５～３９,,451.2,,375.1,,341.6,,456.5,*,423.5,,333.6,,365.2,,583.5,,400.6,,468.0,,306.3,,335.8,,401.5,,363.5,,316.1,,302.3,
,,,４０～４４,,493.3,,396.9,,374.6,,513.5,,473.8,,353.6,,398.1,,652.4,,441.8,,533.0,,332.2,,358.6,,441.5,,374.9,,343.9,,325.1,
,,,４５～４９,,419.7,,419.7,,402.8,,538.9,,518.0,,347.1,,434.6,,715.8,,467.0,,583.9,,371.1,,378.3,,489.3,,379.3,,382.3,,338.2,
,,,５０～５４,,422.2,,452.9,,422.4,,566.9,,515.8,,348.7,,472.5,,711.2,,489.3,,541.1,,355.6,,382.7,,521.9,,436.9,,411.9,,344.2,
,,,５５～５９,,417.2,,468.1,,440.1,,599.9,,542.1,,335.2,,479.9,,642.8,,471.4,,589.7,,352.5,,379.7,,539.5,,492.3,,417.5,,335.5,
,,,６０～６４,,347.6,,402.2,,332.2,,342.3,,470.8,,295.2,,367.8,,429.6,,359.6,,452.8,,302.8,,302.1,,495.5,,445.2,,278.8,,286.5,
,,,６５～６９,,304.1,,339.5,,284.7,,314.6,*,399.5,,255.8,,289.4,,373.5,,266.7,,399.4,,256.9,,241.9,,435.7,,428.3,,232.0,,247.7,
,,"賃金(年齢計)の
対前年増減率(％)",,,4.0,,3.8,,3.5,,0.7,,3.8,,3.2,,0.6,,7.6,,-5.2,,9.8,,2.9,,3.1,,2.7,,2.6,,3.2,,-1.5,
,,年齢（歳）,,,48.8,,45.8,,44.3,,43.4,,41.3,,49.5,,45.1,,44.4,,45.1,,43.8,,44.0,,44.1,,47.1,,43.8,,45.7,,46.9,
,,勤続年数（年）,,,14.1,,14.3,,16.4,,18.1,,13.4,,13.5,,16.2,,16.7,,11.7,,13.2,,10.7,,11.9,,13.3,,10.6,,18.1,,10.2,
,女,賃金（千円）,年齢計1),,345.8,,292.2,,254.2,,382.0,*,350.3,,263.2,,281.6,,339.1,,301.0,,353.5,,239.6,,256.9,,322.8,,289.7,,266.6,,254.6,
,,,　　～１９歳,*,277.4,,216.3,,202.5,,206.9,,205.5,,202.8,,196.2,,207.3,,208.7,,202.1,,200.6,,212.8,,189.8,,191.8,,200.7,,200.5,
,,,２０～２４,,322.9,,255.2,,216.8,,259.8,,257.5,,232.8,,235.6,,258.2,,254.7,,276.0,,223.2,,229.7,,240.0,,250.6,,215.2,,228.4,
,,,２５～２９,,327.6,,277.2,,241.3,,308.3,,302.6,,264.4,,262.4,,286.1,,278.1,,324.1,,241.6,,261.7,,264.7,,274.3,,236.8,,244.6,
,,,３０～３４,,415.6,,283.9,,252.2,,353.2,,343.3,,276.5,,279.3,,320.6,,302.2,,359.6,,250.2,,265.2,,284.4,,278.8,,250.9,,252.8,
,,,３５～３９,,347.9,,292.4,,259.0,,403.4,*,379.3,,277.4,,283.1,,332.4,,321.1,,373.9,,259.8,,270.1,,311.2,,292.7,,276.5,,252.5,
,,,４０～４４,,484.7,,289.9,,274.9,,426.9,*,403.5,,296.8,,289.7,,362.9,,321.6,,370.1,,258.0,,272.9,,329.7,,305.2,,286.9,,261.4,
,,,４５～４９,,351.9,,297.2,,278.5,,432.2,*,405.4,,276.9,,294.6,,375.5,,323.4,,382.6,,264.1,,278.8,,344.5,,309.0,,295.0,,262.8,
,,,５０～５４,,298.1,,319.1,,276.3,,441.8,,407.0,,264.7,,311.9,,375.7,,330.0,,372.6,,247.9,,273.2,,375.5,,302.5,,302.3,,268.1,
,,,５５～５９,,372.2,,326.7,,270.2,,481.9,,431.0,,253.1,,315.1,,354.0,,312.0,,388.0,,244.1,,266.3,,397.2,,303.7,,282.4,,271.1,
,,,６０～６４,,273.2,,294.8,,224.0,,252.8,*,314.8,,235.5,,259.8,,336.0,,273.4,,319.3,,219.8,,230.3,,389.1,,283.3,,227.3,,247.6,
,,,６５～６９,,233.3,,220.8,,199.2,,293.6,,249.7,,216.8,,214.2,,368.2,,230.8,,291.4,,198.8,,217.6,,384.9,,258.8,,200.7,,217.9,
,,"賃金(年齢計)の
対前年増減率(％)",,,8.6,,6.0,,4.3,,9.6,,4.9,,-1.7,,5.7,,4.8,,2.7,,10.0,,2.5,,3.4,,-0.2,,2.7,,5.5,,2.5,
,,年齢（歳）,,,46.6,,44.3,,43.7,,41.5,,37.4,,44.4,,42.9,,44.0,,41.9,,40.8,,42.1,,40.1,,41.7,,44.2,,43.0,,44.1,
,,勤続年数（年）,,,12.9,,10.9,,12.3,,15.1,,9.6,,10.1,,11.5,,12.8,,9.0,,9.6,,8.4,,9.1,,10.2,,9.7,,14.1,,7.8,
,注：　１）年齢計には70歳以上の労働者を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,,,,,,,,,,,,,,,,,,,
,第５図　主な産業、性、年齢階級別賃金,,,,,,,,,,,,,,,,,,
,, , ,,,,,,,,,,,,,,,,


,,,,,,,,,,,,,,,,,,,,,,,,,,
,第６－１表　雇用形態、性、年齢階級別賃金、対前年増減率及び雇用形態間賃金格差,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,令和７(2025)年
,年齢階級,,男女計,,,,,,,,男,,,,,,,,女,,,,,,,
,,,正社員・正職員,,,正社員・正職員以外,,,,,正社員・正職員,,,正社員・正職員以外,,,,,正社員・正職員,,,正社員・正職員以外,,,,
,,,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",
,年齢計2),,,358.8,2.9,,241.7,3.7,67.4,(66.9),,387.4,2.8,,268.1,3.4,69.2,(68.8),,304.9,3.6,,218.4,3.9,71.6,(71.5)
,　　～１９歳,,,210.8,4.6,,186.3,3.8,88.4,(89.0),,214.8,4.7,,187.3,1.7,87.2,(89.8),,203.8,5.0,,185.3,6.0,90.9,(90.1)
,２０～２４,,,247.5,4.4,,203.5,3.1,82.2,(83.2),,250.0,5.0,,205.1,3.1,82.0,(83.5),,244.8,3.9,,202.0,3.2,82.5,(83.1)
,２５～２９,,,285.0,4.5,,227.9,3.8,80.0,(80.5),,292.4,4.9,,236.6,4.1,80.9,(81.5),,275.3,3.8,,220.9,3.0,80.2,(80.9)
,３０～３４,,,321.1,4.1,,233.8,5.4,72.8,(71.9),,337.0,4.4,,247.9,6.5,73.6,(72.1),,293.4,4.0,,222.0,4.0,75.7,(75.6)
,３５～３９,,,352.6,3.6,,230.3,3.9,65.3,(65.1),,374.2,4.1,,247.7,3.3,66.2,(66.7),,307.2,2.5,,217.8,3.9,70.9,(70.0)
,４０～４４,,,379.0,3.3,,230.6,3.6,60.8,(60.7),,406.3,3.3,,250.9,2.3,61.8,(62.4),,322.2,4.6,,220.1,4.1,68.3,(68.6)
,４５～４９,,,395.6,1.3,,233.4,2.4,59.0,(58.4),,429.7,1.3,,262.8,-0.6,61.2,(62.4),,327.4,2.1,,220.2,3.4,67.3,(66.4)
,５０～５４,,,412.7,2.2,,229.7,2.9,55.7,(55.3),,449.2,2.3,,254.3,1.4,56.6,(57.1),,334.2,3.1,,219.6,3.3,65.7,(65.6)
,５５～５９,,,424.2,0.9,,232.5,2.0,54.8,(54.2),,460.7,0.3,,262.0,-1.1,56.9,(57.7),,339.1,3.6,,217.6,4.1,64.2,(63.9)
,６０～６４,,,366.2,2.6,,279.9,3.1,76.4,(76.1),,390.5,2.2,,310.9,4.1,79.6,(78.2),,310.3,3.7,,227.6,4.9,73.3,(72.5)
,６５～６９,,,327.7,2.5,,249.4,4.5,76.1,(74.6),,341.7,1.3,,269.1,5.1,78.8,(75.9),,287.5,4.1,,210.1,3.1,73.1,(73.8)
,年齢（歳）,,,43.2,,,51.2,,,,,44.1,,,53.4,,,,,41.5,,,49.2,,,
,勤続年数（年）,,,13.1,,,10.8,,,,,14.4,,,12.6,,,,,10.7,,,9.2,,,
,"注：　１）（　）内は、令和６(2024)年の数値である。
　　　２）年齢計には70歳以上の労働者を含む。
",,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,
,第６－２表　雇用形態、性、企業規模別賃金、対前年増減率及び雇用形態間賃金格差,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,令和７(2025)年
,"企業
規模",男女計,,,,,,,,男,,,,,,,,女,,,,,,,
,,正社員・正職員,,,正社員・正職員以外,,,,,正社員・正職員,,,正社員・正職員以外,,,,,正社員・正職員,,,正社員・正職員以外,,,,
,,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",
,大企業,,414.1,5.7,,251.5,4.9,60.7,(61.2),,448.5,6.1,,284.4,5.4,63.4,(63.8),,342.7,4.8,,225.3,4.6,65.7,(65.8)
,中企業,,344.4,0.7,,238.6,2.1,69.3,(68.3),,372.0,0.1,,260.3,1.3,70.0,(69.2),,297.7,2.9,,216.4,2.5,72.7,(73.0)
,小企業,,315.0,1.9,,229.0,4.5,72.7,(70.9),,335.9,1.4,,253.9,4.2,75.6,(73.5),,274.9,3.2,,208.4,4.7,75.8,(74.7)
,注：　１）（　）内は、令和６(2024)年の数値である。,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,
,第６－３表　雇用形態、性、産業別賃金、対前年増減率及び雇用形態間賃金格差,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,令和７(2025)年,
,産　業,男女計,,,,,,,,男,,,,,,,,女,,,,,,,
,,正社員・正職員,,,正社員・正職員以外,,,,,正社員・正職員,,,正社員・正職員以外,,,,,正社員・正職員,,,正社員・正職員以外,,,,
,,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",,"賃金
(千円)",,"対前年
増減率
（％）","賃金
(千円)",,"対前年
増減率
（％）","雇用形態間
賃金格差1)
【正社員・正職員=100】",
,,,,,,,,,,,,,,,,,,,,,,,,,
,鉱業，採石業，砂利採取業,,388.3,4.4,,388.4,2.9,100.0,(101.5),,396.9,4.8,,372.5,-6.7,93.9,(105.4),,335.4,3.4,,495.0,94.8,147.6,(78.3)
,建設業,,370.9,4.0,,300.1,1.3,80.9,(83.1),,383.2,3.9,,322.7,2.1,84.2,(85.7),,299.6,6.5,,222.0,-0.8,74.1,(79.6)
,製造業,,346.1,3.3,,229.4,3.8,66.3,(66.0),,366.8,3.4,,256.2,3.5,69.8,(69.8),,273.1,3.9,,198.8,3.9,72.8,(72.8)
,電気・ガス・熱供給・水道業,,453.7,1.0,,294.3,9.3,64.9,(60.0),,462.3,0.4,,316.6,9.0,68.5,(63.1),,400.3,8.5,,228.1,6.5,57.0,(58.0)
,情報通信業,,411.0,2.4,,333.8,15.7,81.2,(71.9),,431.5,2.4,,372.7,20.3,86.4,(73.5),*,358.0,3.6,,263.5,5.7,73.6,(72.1)
,運輸業，郵便業,,324.6,3.0,,236.9,3.4,73.0,(72.7),,331.1,3.3,,251.2,5.1,75.9,(74.5),,284.1,-0.1,,207.0,-0.1,72.9,(72.9)
,卸売業，小売業,,374.4,1.1,,229.5,5.4,61.3,(58.8),,403.0,0.1,,265.0,5.1,65.8,(62.6),,312.4,5.3,,207.7,6.5,66.5,(65.8)
,金融業，保険業,,444.8,6.2,,300.7,-0.3,67.6,(72.0),,563.0,8.0,,374.9,-7.1,66.6,(77.4),,344.9,4.2,,243.7,5.9,70.7,(69.5)
,不動産業，物品賃貸業,,380.1,-3.0,,241.9,-5.5,63.6,(65.3),,416.7,-4.3,,251.5,-9.7,60.4,(64.0),,315.0,2.2,,228.3,-1.0,72.5,(74.8)
,学術研究，専門・技術サービス業,,453.1,9.8,,326.0,6.8,71.9,(73.9),,486.4,9.6,,378.7,9.7,77.9,(77.8),,369.6,10.8,,262.3,7.1,71.0,(73.4)
,宿泊業，飲食サービス業,,303.8,2.8,,211.6,3.6,69.7,(69.1),,327.8,2.6,,229.6,3.8,70.0,(69.3),,265.5,2.6,,202.2,3.7,76.2,(75.3)
,生活関連サービス業，娯楽業,,320.1,2.7,,214.0,1.3,66.9,(67.7),,350.7,2.8,,223.8,0.4,63.8,(65.4),,278.2,2.6,,207.2,1.8,74.5,(75.0)
,教育，学習支援業,,396.7,1.0,,270.4,4.7,68.2,(65.7),,458.2,2.9,,322.3,3.6,70.3,(69.8),,338.8,-0.5,,244.5,6.8,72.2,(67.3)
,医療，福祉,,325.5,2.9,,242.8,4.6,74.6,(73.4),,386.9,2.1,,289.4,9.4,74.8,(69.8),,298.7,2.8,,229.0,2.7,76.7,(76.7)
,複合サービス事業,,349.8,2.6,,236.6,5.8,67.6,(65.6),,373.6,2.6,,251.8,3.6,67.4,(66.7),,293.4,2.7,,214.1,8.6,73.0,(69.0)
,"サービス業
（他に分類されないもの）",,312.1,-1.2,,238.6,1.9,76.4,(74.1),,327.6,-1.4,,247.1,0.9,75.4,(73.6),,277.6,1.2,,229.4,2.6,82.6,(81.5)
,"注：　１）（　）内は、令和６(2024)年の数値である。
",,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,
,第６図　　雇用形態、性、年齢階級別賃金,,,,,,,,,,,,,,,,,


,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,第７表　勤続年数階級、性、企業規模別賃金及び対前年増減率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,令和７(2025)年
,性、企業規模,,０年,,,１～２年,,,３～４年,,,５～９年,,,10～14年,,,15～19年,,,20～24年,,,25～29年,,,30年以上,,
,,,"賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）"
,男女計,企業規模計,,274.5,3.0,,285.3,5.0,,297.0,4.9,,312.5,2.9,,333.6,2.0,,370.8,0.8,,400.4,1.9,,433.6,1.1,,444.2,2.4
,,大企業,,292.6, 2.8,,310.6, 7.9,,318.5, 9.1,,337.3, 5.3,,367.6, 4.0,,415.0, 1.9,,467.8, 4.9,,507.5, 4.1,,496.8, 4.1
,,中企業,,273.4, 5.2,,278.5, 3.6,,289.0, 2.3,,304.3, 0.2,,323.2, 0.9,,353.6, 0.1,,378.6,-0.6,,407.5,-1.7,,413.8,-0.6
,,小企業,,255.2, 0.8,,267.2, 3.2,,285.6, 4.0,,297.4, 3.7,,311.8, 0.6,,333.4,-0.7,,344.7, 0.7,,364.9, 1.3,,366.7, 0.2
,男,企業規模計,,294.0, 2.1,,305.8, 5.7,,320.2, 5.2,,338.3, 2.6,,362.8, 1.6,,405.1, 1.2,,434.7, 2.2,,463.9, 1.4,,461.8, 2.0
,,大企業,,314.4, 1.2,,338.5, 11.5,,346.5, 11.0,,370.7, 6.2,,406.9, 4.4,,459.0, 3.7,,512.6, 5.9,,543.0, 4.7,,516.2, 4.0
,,中企業,,294.4, 5.1,,298.7, 2.9,,311.1, 2.2,,327.0,-1.2,,349.7, 0.0,,384.5, 0.3,,410.0,-0.5,,435.7,-1.5,,429.0,-1.3
,,小企業,,272.3, 0.1,,282.0, 2.5,,306.2, 3.1,,319.8, 3.5,,336.1, 0.1,,358.7,-1.7,,368.9, 0.9,,387.3, 1.0,,381.4,-0.4
,女,企業規模計,,252.0, 4.3,,259.6, 3.4,,266.8, 4.2,,276.6, 4.2,,285.8, 3.3,,305.4, 1.4,,327.4, 3.0,,346.2, 0.8,,375.3, 4.4
,,大企業,,269.2, 5.2,,276.5, 2.1,,283.4, 5.9,,291.1, 4.5,,306.8, 4.1,,328.6, 0.8,,367.5, 5.7,,395.1, 2.0,,417.9, 5.0
,,中企業,,249.9, 4.7,,255.2, 4.3,,262.1, 2.5,,275.0, 3.7,,281.7, 2.8,,298.8, 0.8,,319.0, 2.4,,333.9,-0.1,,354.8, 2.5
,,小企業,,233.0, 2.8,,246.6, 4.4,,255.3, 4.8,,263.6, 4.7,,268.0, 2.6,,282.9, 1.8,,289.0,-1.3,,299.5, 0.4,,313.4, 3.4

,,,,,,,,,,,,,
,第７図　勤続年数階級、性、企業規模別賃金,,,,,,,,,,,,


,,,,,,,,,,,,,,,,,,,,,,
,第８表　役職、性別賃金、対前年増減率及び役職・非役職間賃金格差,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,令和７(2025)年
,役職,男女計,,,,,,,男,,,,,,,女,,,,,,
,,"賃金
（千円）",,"対前年
増減率
（％）","役職･非役職
間賃金格差1)
(非役職者＝100)",,"年齢
（歳）","勤続
年数
（年）","賃金
（千円）",,"対前年
増減率
（％）","役職･非役職
間賃金格差1)
(非役職者＝100)",,"年齢
（歳）","勤続
年数
（年）","賃金
（千円）",,"対前年
増減率
（％）","役職･非役職
間賃金格差1)
(非役職者＝100)",,"年齢
（歳）","勤続
年数
（年）"
,部長級,,635.8,1.4,204.8,(207.1),53.1,22.6,,642.4,0.9,193.4,(195.5),53.1,22.9,,578.3,5.2,206.5,(203.4),53.0,20.0
,課長級,,529.2,3.4,170.4,(169.1),49.5,20.9,,541.4,3.6,163.0,(160.4),49.5,21.3,,470.3,2.7,167.9,(169.5),49.4,19.0
,係長級,,399.2,3.4,128.6,(127.4),45.4,17.5,,410.9,3.7,123.7,(121.7),45.3,17.8,,365.7,3.3,130.6,(131.0),45.7,16.7
,非役職者,,310.5,2.5,100.0,(100.0),41.8,10.8,,332.1,2.0,100.0,(100.0),42.1,11.7,,280.1,3.6,100.0,(100.0),41.3,9.7
,注：　１）（　）内は、令和６(2024)年の数値である。,,,,,,,,,,,,,,,,,,,,,

,,,,,,
,第９表　外国人労働者の在留資格区分別賃金及び対前年増減率,,,,,
,,,,,,令和７(2025)年
,在留資格区分1),"賃金
（千円）",,"対前年
増減率
（％）","年齢
（歳）","勤続年数
（年）"
,,,,,,
,外国人労働者計,,254.3,4.8,32.5,3.3
,専門的・技術的分野（特定技能を除く）,,313.2,7.3,32.4,3.2
,特定技能,,221.4,4.8,29.5,2.4
,身分に基づくもの,,311.1,3.6,45.0,6.5
,技能実習,,190.3,4.2,26.2,1.7
,その他（特定活動及び留学以外の資格外活動）,,228.3,0.8,30.1,2.0
,"注：　１）在留資格区分については、５頁「主な用語の定義「在留資格区分」」を参照。
　　　　　「留学（資格外活動）」を含めた６区分となる。",,,,,

,,,,,,,,,,,,,,,,
,第10表　新規学卒者の性、学歴別賃金及び対前年増減率,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,令和７(2025)年
,性,高校,,,専門学校,,,高専・短大,,,大学,,,大学院,,
,,"賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）","賃金
（千円）",,"対前年
増減率
（％）"
,男女計,,207.3,5.0,,230.7,3.5,,235.5,5.2,,262.3,5.6,,299.0,4.0
,男,,210.1,4.8,,227.8,3.9,,241.4,4.5,,264.9,5.4,,301.2,3.8
,女,,202.9,5.8,,232.4,3.4,,230.0,4.0,,259.7,6.0,,292.9,5.3


,,,,,,,,,,,,,,,,,,,,,,,,
,,第８図　都道府県別賃金（男女計）,,,,,,,,,,,,,,,,,,,,,,
,  ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
